"Year","Period","Trade.Flow","Reporter","Commodity.Code","Netweight.kg","Trade.Value.USD","Netweight.kg.mean"
2019,201902,"Exports","Lithuania",704,16615,22483,16615
2019,201911,"Exports","Lithuania",704,28950,26160,28950
2019,201908,"Exports","Lithuania",704,4080,7574,4080
2019,201907,"Imports","Lithuania",704,118660,30032,118660
2019,201906,"Exports","Lithuania",704,4010,4517,4010
2019,201910,"Exports","Lithuania",704,19695,14756,19695
2019,201905,"Exports","Lithuania",704,7125,9353,7125
2019,201905,"Exports","Georgia",704,39510,16199,39510
2019,201904,"Re-exports","Georgia",704,440,1023,440
2019,201904,"Exports","Germany",704,3560,5422,3560
2019,201904,"Exports","Georgia",704,440,1023,440
2019,201905,"Exports","Armenia",704,186941,83891,186941
2019,201910,"Exports","Armenia",704,167580,142961,167580
2019,201902,"Exports","Azerbaijan",704,316750,126700,316750
2019,201912,"Exports","Armenia",704,145340,165940,145340
2019,201904,"Exports","Armenia",704,826152,332128,826152
2019,201906,"Exports","Armenia",704,63833,29534,63833
2019,201909,"Exports","Armenia",704,1008,428,1008
2019,201906,"Exports","Azerbaijan",704,13120,17056,13120
2019,201903,"Exports","Armenia",704,650299,248495,650299
2019,201911,"Exports","Armenia",704,412680,431821,412680
2019,201903,"Exports","Azerbaijan",704,455520,183108,455520
2019,201901,"Exports","Azerbaijan",704,288650,115460,288650
2019,201901,"Exports","Armenia",704,28676,6646,28676
2019,201904,"Imports","Poland",704,20820,7524,20820
2019,201907,"Imports","EU-28",704,118660,30013,118660
2019,201911,"Exports","EU-28",704,28950,26143,28950
2019,201910,"Exports","EU-28",704,19727,14982,19727
2019,201903,"Exports","EU-28",704,46320,45325,46320
2019,201904,"Exports","EU-28",704,29213,45390,29213
2019,201908,"Exports","EU-28",704,5880,12447,5880
2019,201909,"Exports","EU-28",704,1550,1196,1550
2019,201904,"Imports","EU-28",704,20820,7451,20820
2019,201906,"Exports","EU-28",704,7610,15783,7610
2019,201912,"Exports","EU-28",704,25140,38077,25140
2019,201905,"Exports","EU-28",704,10749,20834,10749
2019,201907,"Exports","EU-28",704,6612,14649,6612
2019,201902,"Exports","EU-28",704,16615,22476,16615
2019,201905,"Imports","Mongolia",704,11300,1970,11300
2019,201910,"Imports","Mongolia",704,3000,609,3000
2019,201904,"Imports","Mongolia",704,1000,423,1000
2019,201901,"Imports","Mongolia",704,29750,5753,29750
2019,201902,"Imports","Mongolia",704,360,119,360
2019,201911,"Imports","Mongolia",704,25,18,25
2019,201912,"Imports","Mongolia",704,19150,4150,19150
2019,201907,"Imports","Mongolia",704,16000,3006,16000
2019,201908,"Imports","Mongolia",704,1000,205,1000
2019,201903,"Imports","Mongolia",704,4000,729,4000
2019,201902,"Exports","Rep. of Moldova",704,20294,2029,20294
2019,201906,"Imports","Mongolia",704,20108,3560,20108
2019,201904,"Exports","Serbia",704,13964,6427,13964
2019,201908,"Exports","Belgium",704,1800,4871,1800
2019,201906,"Exports","Belgium",704,3600,11262,3600
2019,201901,"Exports","Serbia",704,19700,12890,19700
2019,201910,"Exports","Serbia",704,180,438,180
2019,201903,"Exports","Belgium",704,1200,3097,1200
2019,201906,"Exports","Serbia",704,22506,11532,22506
2019,201905,"Exports","Belgium",704,3600,11249,3600
2019,201902,"Exports","Serbia",704,17075,7081,17075
2019,201901,"Exports","Brazil",704,764,430,764
2019,201907,"Exports","Serbia",704,11071,5725,11071
2019,201904,"Exports","Belgium",704,6000,18002,6000
2019,201907,"Exports","Belgium",704,4200,12835,4200
2019,201909,"Exports","Brazil",704,7,17,7
2019,201901,"Exports","Belarus",704,0,1546500,0
2019,201901,"Exports","Thailand",704,538,2711,538
2019,201903,"Exports","Belarus",704,0,1530800,0
2019,201906,"Imports","Belarus",704,91521,14600,91521
2019,201910,"Exports","Turkey",704,376,2188,376
2019,201902,"Imports","Belarus",704,104,100,104
2019,201905,"Exports","Turkey",704,19201,18431,19201
2019,201901,"Imports","Belarus",704,90969,48700,90969
2019,201905,"Exports","Belarus",704,0,32500,0
2019,201912,"Exports","Turkey",704,65455,54839,65455
2019,201907,"Imports","Belarus",704,40000,8000,40000
2019,201902,"Exports","Thailand",704,179,1044,179
2019,201903,"Imports","Belarus",704,59481,6300,59481
2019,201902,"Exports","Belarus",704,0,1927400,0
2019,201904,"Exports","Turkey",704,173915,137875,173915
2019,201910,"Exports","Belarus",704,0,290200,0
2019,201907,"Exports","Belarus",704,0,1064000,0
2019,201904,"Exports","Belarus",704,0,434000,0
2019,201910,"Imports","Belarus",704,770003,53000,770003
2019,201909,"Exports","Belarus",704,0,195100,0
2019,201905,"Imports","Belarus",704,685755,52800,685755
2019,201912,"Imports","Belarus",704,37000,8500,37000
2019,201912,"Exports","Belarus",704,0,1266100,0
2019,201903,"Exports","Turkey",704,374283,200195,374283
2019,201909,"Imports","Belarus",704,275001,37200,275001
2019,201911,"Imports","Belarus",704,13100,12800,13100
2019,201904,"Imports","Belarus",704,672793,73100,672793
2019,201908,"Imports","Belarus",704,15005,10700,15005
2019,201906,"Exports","Belarus",704,0,149400,0
2019,201901,"Exports","Turkey",704,51670,24343,51670
2019,201911,"Exports","Belarus",704,0,1137600,0
2019,201908,"Exports","Belarus",704,0,378800,0
2019,201902,"Exports","Turkey",704,219567,150718,219567
2019,201911,"Exports","Turkey",704,27903,18501,27903
2019,201905,"Exports","TFYR of Macedonia",704,931488,369125,931488
2019,201910,"Exports","TFYR of Macedonia",704,1161,1098,1161
2019,201903,"Exports","Ukraine",704,29,27,29
2019,201911,"Exports","TFYR of Macedonia",704,24438,24432,24438
2019,201906,"Exports","Egypt",704,40000,26465,40000
2019,201907,"Exports","Ukraine",704,16,9,16
2019,201902,"Exports","Ukraine",704,20,11,20
2019,201901,"Exports","TFYR of Macedonia",704,45484,26135,45484
2019,201910,"Exports","Egypt",704,134100,95523,134100
2019,201901,"Exports","Israel",704,30985,30000,30985
2019,201903,"Exports","Egypt",704,428621,284066,428621
2019,201909,"Exports","TFYR of Macedonia",704,11,7,11
2019,201903,"Exports","TFYR of Macedonia",704,261943,165932,261943
2019,201912,"Exports","Egypt",704,195783,157154,195783
2019,201907,"Exports","Egypt",704,16000,12071,16000
2019,201903,"Exports","Israel",704,610406,591000,610406
2019,201906,"Exports","TFYR of Macedonia",704,266093,118824,266093
2019,201904,"Exports","Egypt",704,668549,512614,668549
2019,201904,"Exports","TFYR of Macedonia",704,316064,226352,316064
2019,201902,"Exports","TFYR of Macedonia",704,75914,49877,75914
2019,201910,"Exports","Ukraine",704,15,9,15
2019,201904,"Exports","Kazakhstan",704,17693936,4964709,17693936
2019,201902,"Exports","",704,1078,1044,1078
2019,201912,"Exports","",704,1285986,486399,1285986
2019,201903,"Exports","",704,21326,20648,21326
2019,201902,"Imports","Kazakhstan",704,6669,3451,6669
2019,201902,"Exports","Kazakhstan",704,367627,142277,367627
2019,201902,"Exports","Rep. of Korea",704,1900,1059,1900
2019,201905,"Exports","",704,6473071,1888516,6473071
2019,201907,"Exports","Rep. of Korea",704,669,2103,669
2019,201908,"Imports","Kazakhstan",704,87553,8186,87553
2019,201909,"Exports","",704,5611,44654,5611
2019,201901,"Exports","Kyrgyzstan",704,20000,5839,20000
2019,201912,"Exports","Kazakhstan",704,562518,100179,562518
2019,201911,"Imports","Kazakhstan",704,6705,2431,6705
2019,201903,"Exports","Rep. of Korea",704,200,102,200
2019,201909,"Exports","Kazakhstan",704,376,2,376
2019,201906,"Imports","Kazakhstan",704,8620,5472,8620
2019,201903,"Exports","Kyrgyzstan",704,726600,195050,726600
2019,201911,"Exports","",704,703690,418874,703690
2019,201901,"Exports","",704,2800,2711,2800
2019,201911,"Exports","Kyrgyzstan",704,60000,8510,60000
2019,201905,"Exports","Egypt",704,204798,145902,204798
2019,201912,"Exports","TFYR of Macedonia",704,77333,49303,77333
2019,201902,"Exports","Egypt",704,1626500,944418,1626500
2019,201906,"Imports","TFYR of Macedonia",704,17096,12934,17096
2019,201902,"Exports","Israel",704,106382,103000,106382
2019,201901,"Exports","Egypt",704,1077230,657985,1077230
2019,201901,"Imports","Kazakhstan",704,3041,827,3041
2019,201910,"Exports","",704,244021,250330,244021
2019,201904,"Exports","",704,3777,3657,3777
2019,201912,"Exports","",704,5681,50019,5681
2019,201910,"Exports","Kazakhstan",704,234119,26758,234119
2019,201907,"Exports","",704,31583,30579,31583
2019,201901,"Exports","Kazakhstan",704,1261421,549624,1261421
2019,201905,"Exports","",704,4598,4452,4598
2019,201901,"Exports","",704,1553136,449267,1553136
2019,201905,"Exports","Rep. of Korea",704,36,118,36
2019,201903,"Exports","",704,5635938,1347524,5635938
2019,201903,"Imports","Kazakhstan",704,121693,14265,121693
2019,201912,"Exports","Rep. of Korea",704,41549,68692,41549
2019,201902,"Exports","Kyrgyzstan",704,338390,80985,338390
2019,201907,"Exports","Kyrgyzstan",704,19612,4621,19612
2019,201906,"Exports","",704,22139,21435,22139
2019,201911,"Exports","Kazakhstan",704,268829,33222,268829
2019,201910,"Exports","",704,5233,46299,5233
2019,201904,"Imports","Kazakhstan",704,5065,4158,5065
2019,201908,"Exports","Kazakhstan",704,162209,32922,162209
2019,201906,"Exports","Kazakhstan",704,2972019,690018,2972019
2019,201912,"Exports","Kyrgyzstan",704,80000,11360,80000
2019,201904,"Exports","Rep. of Korea",704,23646,7950,23646
2019,201902,"Exports","",704,2547410,751587,2547410
2019,201909,"Imports","Kazakhstan",704,15517,6768,15517
2019,201906,"Exports","Kyrgyzstan",704,124620,31338,124620
2019,201908,"Exports","",704,7095,57190,7095
2019,201911,"Exports","",704,4388,38380,4388
2019,201905,"Exports","Kyrgyzstan",704,79000,21958,79000
2019,201910,"Imports","Kazakhstan",704,247499,16250,247499
2019,201907,"Exports","",704,5516,970,5516
2019,201904,"Exports","Kyrgyzstan",704,40000,11118,40000
2019,201907,"Exports","Kazakhstan",704,1097362,267258,1097362
2019,201904,"Exports","",704,11753371,3444278,11753371
2019,201903,"Exports","Kazakhstan",704,4305606,1166076,4305606
2019,201906,"Exports","",704,300040,105380,300040
2019,201905,"Exports","Kazakhstan",704,17786670,3802248,17786670
2019,201911,"Exports","Rep. of Korea",704,16,128,16
2019,201905,"Imports","Kazakhstan",704,6269,4408,6269
2019,201907,"Imports","Kazakhstan",704,8818,3581,8818
2019,201908,"Exports","Kyrgyzstan",704,10000,2439,10000
2019,201912,"Imports","Kazakhstan",704,5427,4588,5427
2020,202005,"Exports","Serbia",704,15232,6987,15232
2020,202001,"Exports","Serbia",704,15830,6312,15830
2020,202009,"Exports","Serbia",704,1152,2075,1152
2020,202003,"Exports","Belgium",704,2,17,2
2020,202002,"Exports","Belgium",704,1,6,1
2020,202011,"Exports","",704,471450,348677,471450
2020,202003,"Exports","",704,10979545,2505950,10979545
2020,202003,"Imports","",704,17040,2391,17040
2020,202003,"Re-imports","",704,17040,2391,17040
2020,202012,"Exports","Lithuania",704,10290,20531,10290
2020,202010,"Exports","Lithuania",704,10000,17289,10000
2020,202004,"Re-imports","",704,21780,4318,21780
2020,202009,"Exports","",704,6432,9123,6432
2020,202009,"Exports","Lithuania",704,8810,12008,8810
2020,202006,"Exports","Lithuania",704,8190,10451,8190
2020,202002,"Exports","Lithuania",704,17510,24492,17510
2020,202007,"Exports","",704,116019,31343,116019
2020,202005,"Exports","Lithuania",704,5270,10756,5270
2020,202004,"Imports","",704,21780,4318,21780
2020,202008,"Exports","Lithuania",704,9440,9939,9440
2020,202001,"Exports","",704,3096539,800710,3096539
2020,202001,"Exports","Lithuania",704,9850,13389,9850
2020,202002,"Exports","",704,3836608,1400918,3836608
2020,202011,"Exports","Lithuania",704,3250,6829,3250
2020,202012,"Exports","",704,196410,255357,196410
2020,202006,"Exports","",704,761750,214868,761750
2020,202008,"Exports","Armenia",704,371,81,371
2020,202003,"Imports","Azerbaijan",704,101882,20376,101882
2020,202010,"Exports","Armenia",704,473841,467664,473841
2020,202009,"Exports","Armenia",704,7617,19870,7617
2020,202012,"Exports","Armenia",704,76034,101856,76034
2020,202003,"Exports","Armenia",704,498727,297937,498727
2020,202002,"Exports","Armenia",704,462825,301577,462825
2020,202011,"Exports","Armenia",704,171753,163709,171753
2020,202001,"Exports","Armenia",704,384407,321579,384407
2020,202005,"Exports","Armenia",704,14185,14487,14185
2020,202012,"Exports","Azerbaijan",704,5000,5300,5000
2020,202001,"Exports","Azerbaijan",704,56785,26274,56785
2020,202007,"Exports","Norway",704,54,192,54
2020,202002,"Exports","Georgia",704,13600,5440,13600
2020,202008,"Exports","United Kingdom",704,4158,12515,4158
2020,202009,"Exports","Norway",704,36,118,36
2020,202003,"Exports","Lithuania",704,30830,65921,30830
2020,202005,"Exports","",704,1274326,491107,1274326
2020,202004,"Exports","",704,12621908,3213130,12621908
2020,202004,"Exports","Lithuania",704,10060,17969,10060
2020,202008,"Imports","China, Macao SAR",704,10,225,10
2020,202007,"Exports","Lithuania",704,16030,15498,16030
2020,202002,"Re-imports","",704,22300,7359,22300
2020,202002,"Imports","",704,22300,7359,22300
2020,202010,"Exports","",704,159235,136521,159235
2020,202005,"Exports","TFYR of Macedonia",704,418259,103612,418259
2020,202009,"Imports","Belarus",704,19000,5700,19000
2020,202011,"Imports","Belarus",704,82775,38100,82775
2020,202005,"Exports","Ukraine",704,18,14,18
2020,202009,"Exports","Belarus",704,0,480500,0
2020,202011,"Exports","Egypt",704,9116,13676,9116
2020,202001,"Exports","Egypt",704,NA,373532,1122140
2020,202004,"Exports","Belarus",704,0,648800,0
2020,202010,"Exports","Ukraine",704,89,89,89
2020,202007,"Imports","Belarus",704,20000,4400,20000
2020,202011,"Exports","EU-28",704,3250,6833,3250
2020,202005,"Exports","Belarus",704,0,301700,0
2020,202007,"Exports","Belarus",704,0,984800,0
2020,202009,"Exports","Egypt",704,28141,39953,28141
2020,202005,"Imports","Belarus",704,218098,37400,218098
2020,202007,"Exports","Ukraine",704,10,4,10
2020,202001,"Exports","Belarus",704,0,1099000,0
2020,202002,"Exports","Egypt",704,NA,241024,1122140
2020,202006,"Exports","Egypt",704,20988,29798,20988
2020,202009,"Exports","Ukraine",704,40,42,40
2020,202008,"Exports","Ukraine",704,36,24,36
2020,202001,"Exports","Turkey",704,118217,86133,118217
2020,202004,"Exports","EU-28",704,10060,17979,10060
2020,202001,"Exports","EU-28",704,9850,13378,9850
2020,202003,"Exports","Turkey",704,128932,83118,128932
2020,202002,"Exports","Israel",704,NA,151000,1122140
2020,202004,"Exports","Turkey",704,154882,107175,154882
2020,202006,"Exports","EU-28",704,8190,10450,8190
2020,202003,"Exports","Israel",704,NA,422000,1122140
2020,202005,"Exports","EU-28",704,5270,10761,5270
2020,202002,"Exports","Turkey",704,397767,283748,397767
2020,202002,"Exports","EU-28",704,17514,24512,17514
2020,202009,"Exports","EU-28",704,8810,12000,8810
2020,202003,"Exports","EU-28",704,30842,66096,30842
2020,202010,"Exports","EU-28",704,10000,17289,10000
2020,202008,"Exports","EU-28",704,9440,9940,9440
2020,202001,"Exports","Israel",704,NA,65000,1122140
2020,202007,"Exports","EU-28",704,16030,15554,16030
2020,202004,"Exports","Israel",704,NA,166000,1122140
2020,202008,"Exports","South Africa",704,112,1167,112
2020,202002,"Exports","South Africa",704,135,1208,135
2020,202003,"Exports","South Africa",704,134,1156,134
2020,202010,"Exports","Kyrgyzstan",704,340000,15573,340000
2020,202010,"Imports","Kyrgyzstan",704,100,103,100
2020,202011,"Exports","Kyrgyzstan",704,402000,17271,402000
2020,202003,"Imports","Kyrgyzstan",704,127000,15106,127000
2020,202003,"Exports","Kyrgyzstan",704,3438900,667143,3438900
2020,202002,"Exports","Kyrgyzstan",704,1598000,331445,1598000
2020,202009,"Exports","Kyrgyzstan",704,190,8,190
2020,202006,"Exports","Kyrgyzstan",704,19925,3588,19925
2020,202004,"Exports","Kyrgyzstan",704,65000,10103,65000
2020,202004,"Imports","Kyrgyzstan",704,21000,3497,21000
2020,202001,"Exports","Kyrgyzstan",704,662285,139371,662285
2020,202007,"Exports","Kyrgyzstan",704,60000,7832,60000
2020,202011,"Exports","TFYR of Macedonia",704,8668,4997,8668
2020,202003,"Exports","Egypt",704,NA,77646,1122140
2020,202003,"Exports","Ukraine",704,10,4,10
2020,202010,"Exports","Belarus",704,0,598700,0
2020,202004,"Exports","TFYR of Macedonia",704,342714,121197,342714
2020,202012,"Exports","Egypt",704,258694,381014,258694
2020,202002,"Imports","Belarus",704,36461,7100,36461
2020,202002,"Exports","TFYR of Macedonia",704,246302,90071,246302
2020,202010,"Exports","TFYR of Macedonia",704,27,30,27
2020,202006,"Exports","TFYR of Macedonia",704,55329,15718,55329
2020,202012,"Exports","EU-28",704,10290,20540,10290
2020,202005,"Exports","Egypt",704,8391,11913,8391
2020,202001,"Exports","Ukraine",704,15,7,15
2020,202003,"Exports","Belarus",704,0,1105300,0
2020,202006,"Exports","Belarus",704,0,208800,0
2020,202008,"Imports","Belarus",704,72000,18700,72000
2020,202002,"Exports","Belarus",704,0,865000,0
2020,202010,"Imports","Belarus",704,26439,11400,26439
2020,202008,"Exports","Belarus",704,0,371000,0
2020,202001,"Exports","TFYR of Macedonia",704,107114,43535,107114
2020,202003,"Imports","Belarus",704,19000,6300,19000
2020,202011,"Exports","Belarus",704,0,1082000,0
2020,202006,"Imports","Belarus",704,702802,89500,702802
2020,202012,"Exports","TFYR of Macedonia",704,30832,28195,30832
2020,202004,"Imports","Belarus",704,112000,40200,112000
2020,202007,"Exports","Egypt",704,49348,70062,49348
2020,202002,"Exports","Ukraine",704,21,7,21
2020,202004,"Exports","Ukraine",704,10,7,10
2020,202003,"Exports","TFYR of Macedonia",704,210611,84426,210611
2010,201001,"Exports","EU-28",705,1174425,1696217,1174425
2010,201001,"Exports","Poland",705,12000,6136,12000
